Date,Time,Open,High,Low,Close,Tick,Volume,Spread
2021.03.01,16:03:00,112465,112510,112430,112480,12004,54413,5
2021.03.01,16:04:00,112480,112550,112480,112525,8591,38204,5
2021.03.01,16:05:00,112525,112555,112490,112510,7728,37000,5
2021.03.01,16:06:00,112510,112525,112360,112395,13765,62871,5
2021.03.01,16:07:00,112395,112445,112360,112385,8257,38350,5
2021.03.01,16:08:00,112390,112420,112350,112395,6100,30626,5
2021.03.01,16:09:00,112390,112420,112260,112320,12653,54673,5
2021.03.01,16:10:00,112325,112335,112265,112280,8282,36757,5
2021.03.01,16:11:00,112275,112395,112250,112370,9949,42255,5
2021.03.01,16:12:00,112365,112440,112360,112395,8976,40376,5
2021.03.01,16:13:00,112395,112435,112365,112365,4632,21717,5
2021.03.01,16:14:00,112365,112395,112325,112335,5814,26928,5
2021.03.01,16:15:00,112330,112410,112305,112320,7626,35904,5
2021.03.01,16:16:00,112315,112435,112315,112410,6610,30304,5
2021.03.01,16:17:00,112405,112450,112385,112445,4867,21932,5
2021.03.01,16:18:00,112445,112470,112395,112410,6735,29486,5
2021.03.01,16:19:00,112410,112465,112400,112435,3589,17749,5
2021.03.01,16:20:00,112435,112480,112420,112435,5911,26715,5
2021.03.01,16:21:00,112430,112445,112355,112390,7339,32531,5
2021.03.01,16:22:00,112385,112390,112355,112385,3188,17126,5
2021.03.01,16:23:00,112385,112410,112355,112360,3322,17936,5
2021.03.01,16:24:00,112365,112390,112295,112300,6781,31101,5
2021.03.01,16:25:00,112300,112330,112205,112255,12552,52557,5
2021.03.01,16:26:00,112255,112350,112250,112305,8097,35070,5
2021.03.01,16:27:00,112305,112380,112250,112370,7785,34379,5
2021.03.01,16:28:00,112370,112390,112280,112330,7130,34132,5
2021.03.01,16:29:00,112335,112370,112300,112355,4206,22092,5
2021.03.01,16:30:00,112350,112405,112350,112390,6003,30407,5
2021.03.01,16:31:00,112385,112405,112350,112360,3724,18942,5
2021.03.01,16:32:00,112360,112395,112300,112390,6162,27644,5
2021.03.01,16:33:00,112385,112400,112330,112350,3150,14913,5
2021.03.01,16:34:00,112345,112350,112310,112330,2588,12669,5
2021.03.01,16:35:00,112330,112395,112315,112390,3919,19343,5
2021.03.01,16:36:00,112390,112435,112365,112415,7584,34698,5
2021.03.01,16:37:00,112415,112435,112350,112385,4941,22268,5
2021.03.01,16:38:00,112380,112400,112300,112300,5640,26068,5
2021.03.01,16:39:00,112300,112350,112255,112295,7229,32261,5
2021.03.01,16:40:00,112295,112345,112270,112340,4524,20239,5
2021.03.01,16:41:00,112340,112415,112300,112320,8209,35727,5
2021.03.01,16:42:00,112315,112350,112260,112265,5569,26059,5
2021.03.01,16:43:00,112265,112290,112230,112280,6763,29126,5
2021.03.01,16:44:00,112275,112305,112245,112295,3985,16374,5
2021.03.01,16:45:00,112300,112300,112180,112205,10053,42894,5
2021.03.01,16:46:00,112205,112240,112105,112170,15147,58528,5
2021.03.01,16:47:00,112175,112215,112155,112170,5135,23197,5
2021.03.01,16:48:00,112165,112170,112035,112045,10964,44656,5
2021.03.01,16:49:00,112040,112070,111985,111995,10851,45253,5
2021.03.01,16:50:00,111995,112040,111830,111860,14712,58291,5
2021.03.01,16:51:00,111865,111935,111850,111865,7673,30349,5
2021.03.01,16:52:00,111865,111960,111850,111910,7994,32380,5
2021.03.01,16:53:00,111910,111935,111880,111925,4043,18640,5
2021.03.01,16:54:00,111925,111975,111890,111950,5009,21394,5
2021.03.01,16:55:00,111950,111950,111655,111655,18548,87334,5
2021.03.01,16:56:00,111655,111710,111440,111485,21602,97181,5
2021.03.01,16:57:00,111485,111580,111390,111510,17749,77632,5
2021.03.01,16:58:00,111510,111550,111480,111495,6420,28432,5
2021.03.01,16:59:00,111495,111530,111405,111420,7756,34264,5
2021.03.01,17:00:00,111420,111460,111315,111365,17536,79719,5
2021.03.01,17:01:00,111365,111480,111340,111430,9738,41106,5
2021.03.01,17:02:00,111435,111445,111220,111275,14023,59300,5
2021.03.01,17:03:00,111270,111360,111265,111345,7730,33941,5
2021.03.01,17:04:00,111345,111345,111230,111305,9422,42836,5
2021.03.01,17:05:00,111305,111305,111190,111230,9387,41993,5
2021.03.01,17:06:00,111230,111270,110995,111020,18824,85542,5
2021.03.01,17:07:00,111015,111100,110950,111020,13462,58179,5
2021.03.01,17:08:00,111020,111275,111000,111245,13420,58892,5
2021.03.01,17:09:00,111245,111400,111225,111400,12116,56114,5
2021.03.01,17:10:00,111395,111605,111385,111565,17852,82663,5
2021.03.01,17:11:00,111560,111645,111535,111565,9361,44132,5
2021.03.01,17:12:00,111555,111570,111355,111360,11541,51843,5
2021.03.01,17:13:00,111365,111420,111310,111380,9201,43648,5
2021.03.01,17:14:00,111375,111505,111370,111485,7564,36008,5
2021.03.01,17:15:00,111485,111540,111430,111510,6867,30572,5
2021.03.01,17:16:00,111515,111530,111280,111300,11392,47640,5
2021.03.01,17:17:00,111305,111400,111275,111355,8609,35051,5
2021.03.01,17:18:00,111355,111480,111355,111455,6337,27461,5
2021.03.01,17:19:00,111460,111585,111445,111540,8394,36156,5
2021.03.01,17:20:00,111535,111590,111305,111380,14837,65624,5
2021.03.01,17:21:00,111380,111380,111105,111225,14847,65578,5
2021.03.01,17:22:00,111225,111265,111075,111130,10524,41587,5
2021.03.01,17:23:00,111130,111205,111065,111065,6258,26339,5
2021.03.01,17:24:00,111065,111105,110970,111020,11045,49451,5
2021.03.01,17:25:00,111020,111045,110900,110930,13271,64884,5
2021.03.01,17:26:00,110935,111135,110875,111100,13658,58236,5
2021.03.01,17:27:00,111095,111120,111005,111030,5921,25089,5
2021.03.01,17:28:00,111030,111035,110930,110940,6369,27629,5
2021.03.01,17:29:00,110935,111095,110930,111085,6702,29552,5
2021.03.01,17:30:00,111085,111235,111050,111080,13812,63233,5
2021.03.01,17:31:00,111080,111090,110935,110935,9524,42492,5
2021.03.01,17:32:00,110935,111105,110880,111075,12744,58953,5
2021.03.01,17:33:00,111070,111090,110940,110995,6799,29537,5
2021.03.01,17:34:00,110995,111055,110945,111015,5605,27174,5
2021.03.01,17:35:00,111020,111040,110945,110995,4191,20405,5
2021.03.01,17:36:00,111000,111060,110860,110910,7665,36531,5
2021.03.01,17:37:00,110910,111010,110865,110975,8109,38319,5
2021.03.01,17:38:00,110970,110975,110860,110870,4854,21698,5
2021.03.01,17:39:00,110870,110875,110770,110790,9153,38792,5
2021.03.01,17:40:00,110785,111010,110785,110955,10123,40574,5
2021.03.01,17:41:00,110955,111060,110920,111020,6455,25692,5
2021.03.01,17:42:00,111025,111040,110705,110710,13872,54920,5
2021.03.01,17:43:00,110705,110755,110625,110725,12788,46413,5
2021.03.01,17:44:00,110725,110785,110630,110670,8868,31627,5
2021.03.01,17:45:00,110670,110830,110610,110785,10505,40653,5
2021.03.01,17:46:00,110780,110840,110585,110620,10558,40296,5
2021.03.01,17:47:00,110625,110665,110585,110645,5811,28333,5
2021.03.01,17:48:00,110650,110665,110600,110620,3760,16253,5
2021.03.01,17:49:00,110625,110765,110615,110685,7822,32492,5
2021.03.01,17:50:00,110685,110725,110575,110585,7404,30251,5
2021.03.01,17:51:00,110580,110670,110580,110635,4556,18442,5
2021.03.01,17:52:00,110640,110735,110525,110530,9487,36885,5
2021.03.01,17:53:00,110525,110620,110515,110575,7518,28921,5
2021.03.01,17:54:00,110575,110590,110490,110560,6417,23766,5
2021.03.01,17:55:00,110560,110565,110250,110300,14304,56350,5
2021.03.01,17:56:00,110305,110385,110250,110320,7740,28049,5
2021.03.01,17:57:00,110320,110380,110260,110290,4572,17610,5
2021.03.01,17:58:00,110285,110350,110260,110280,4817,18098,5
2021.03.01,17:59:00,110275,110400,110270,110340,5258,20258,5
2021.03.01,18:00:00,110345,110350,110210,110250,8807,32698,5
2021.03.01,18:01:00,110250,110300,110185,110235,6083,21481,5
2021.03.01,18:02:00,110235,110270,110180,110250,4463,16937,5
2021.03.01,18:03:00,110250,110260,110080,110155,7204,26456,5
2021.03.01,18:04:00,110155,110240,110100,110200,6420,23803,5
2021.03.01,18:05:00,110200,110300,110160,110225,5257,19448,5
2021.03.01,18:06:00,110230,110285,110135,110250,5522,19724,5
2021.03.01,18:07:00,110260,110275,110180,110180,2398,8108,5
2021.03.01,18:08:00,110185,110265,110145,110245,3997,14707,5
2021.03.01,18:09:00,110245,110280,110225,110235,3544,14573,5
2021.03.01,18:10:00,110240,110350,110225,110255,5330,19758,5
2021.03.01,18:11:00,110260,110315,110245,110265,2391,8897,5
2021.03.01,18:12:00,110255,110280,110210,110225,2341,10487,5
2021.03.01,18:13:00,110220,110270,110215,110230,1315,5068,5
2021.03.01,18:14:00,110230,110235,110210,110220,1328,6000,5
2021.03.01,18:15:00,110220,110230,110205,110210,1331,6740,5
2021.03.01,18:16:00,110215,110230,110205,110210,869,4257,5
2021.03.01,18:17:00,110210,110215,110200,110215,885,7253,5
2021.03.01,18:18:00,110205,110220,110085,110120,3838,15509,5
2021.03.01,18:19:00,110115,110240,110060,110210,4611,20842,5
2021.03.01,18:20:00,110215,110415,110205,110280,3630,14693,5
2021.03.01,18:21:00,110290,110310,110220,110235,1473,5921,5
2021.03.01,18:22:00,110235,110320,110215,110275,1136,4199,5
2021.03.01,18:23:00,110275,110300,110230,110295,582,2123,5
2021.03.01,18:24:00,110280,110470,110275,110470,1665,10187,5
2021.03.02,09:00:00,110000,110570,110000,110240,15332,26712,5
2021.03.02,09:01:00,110235,110460,110160,110195,15458,38829,5
2021.03.02,09:02:00,110200,110375,110120,110130,12333,32503,5
2021.03.02,09:03:00,110135,110280,110025,110250,14472,39602,5
2021.03.02,09:04:00,110255,110375,110250,110305,9048,26145,5
2021.03.02,09:05:00,110310,110380,110230,110285,7500,21950,5
2021.03.02,09:06:00,110280,110395,110270,110390,6653,22825,5
2021.03.02,09:07:00,110390,110415,110310,110355,7029,22496,5
2021.03.02,09:08:00,110350,110420,110335,110415,4324,14712,5
2021.03.02,09:09:00,110420,110445,110365,110435,6051,19957,5
2021.03.02,09:10:00,110435,110540,110425,110530,10939,35380,5
2021.03.02,09:11:00,110530,110550,110470,110495,6987,23617,5
2021.03.02,09:12:00,110500,110560,110495,110540,4992,17267,5
2021.03.02,09:13:00,110545,110580,110500,110545,4565,14493,5
2021.03.02,09:14:00,110540,110570,110515,110550,4031,13257,5
2021.03.02,09:15:00,110555,110600,110455,110460,12877,41258,5
2021.03.02,09:16:00,110460,110465,110340,110370,15172,47597,5
2021.03.02,09:17:00,110365,110380,110250,110300,11975,37801,5
2021.03.02,09:18:00,110300,110325,110210,110235,8912,27426,5
2021.03.02,09:19:00,110235,110250,110040,110070,17207,55385,5
2021.03.02,09:20:00,110075,110130,110015,110020,15186,50090,5
2021.03.02,09:21:00,110025,110035,109825,109840,24611,82375,5
2021.03.02,09:22:00,109840,109905,109805,109850,14953,48155,5
2021.03.02,09:23:00,109850,109940,109835,109845,11804,37780,5
2021.03.02,09:24:00,109845,109975,109840,109930,8473,26465,5
2021.03.02,09:25:00,109935,109985,109860,109885,10566,33842,5
2021.03.02,09:26:00,109880,109955,109770,109825,18630,61868,5
2021.03.02,09:27:00,109830,109855,109710,109740,15312,49592,5
2021.03.02,09:28:00,109745,109785,109630,109630,16342,52675,5
2021.03.02,09:29:00,109630,109720,109570,109670,19080,63188,5
2021.03.02,09:30:00,109675,109740,109635,109680,11729,38208,5
2021.03.02,09:31:00,109680,109700,109645,109670,4816,16498,5
2021.03.02,09:32:00,109670,109680,109535,109575,16490,56421,5
2021.03.02,09:33:00,109580,109655,109520,109545,11136,38654,5
2021.03.02,09:34:00,109545,109570,109275,109285,27509,96648,5
2021.03.02,09:35:00,109285,109340,109125,109160,22466,77802,5
2021.03.02,09:36:00,109165,109245,109100,109240,15728,54704,5
2021.03.02,09:37:00,109240,109315,109210,109295,11528,38901,5
2021.03.02,09:38:00,109295,109370,109260,109350,10583,37122,5
2021.03.02,09:39:00,109355,109375,109240,109280,10195,36018,5
2021.03.02,09:40:00,109285,109360,109270,109350,8787,30514,5
2021.03.02,09:41:00,109350,109350,109295,109310,3318,11096,5
2021.03.02,09:42:00,109310,109400,109300,109380,8026,26732,5
2021.03.02,09:43:00,109380,109420,109330,109415,6762,23355,5
2021.03.02,09:44:00,109410,109425,109355,109420,6732,24067,5
2021.03.02,09:45:00,109425,109440,109285,109310,14773,46846,5
2021.03.02,09:46:00,109310,109350,109270,109295,8066,25759,5
2021.03.02,09:47:00,109295,109345,109240,109245,9683,29275,5
2021.03.02,09:48:00,109250,109300,109240,109285,5490,17879,5
2021.03.02,09:49:00,109285,109295,109100,109130,18825,62237,5
2021.03.02,09:50:00,109135,109210,108960,109050,27368,85302,5
2021.03.02,09:51:00,109045,109085,108990,109065,10223,35754,5
2021.03.02,09:52:00,109065,109180,109065,109150,11771,37945,5
2021.03.02,09:53:00,109145,109195,109140,109180,5966,20534,5
2021.03.02,09:54:00,109180,109240,109170,109240,7942,26952,5
2021.03.02,09:55:00,109240,109285,109150,109185,13802,44455,5
2021.03.02,09:56:00,109190,109200,109100,109155,9495,31425,5
2021.03.02,09:57:00,109155,109195,109125,109135,4766,15623,5
2021.03.02,09:58:00,109135,109315,109130,109285,14479,49296,5
2021.03.02,09:59:00,109285,109355,109280,109330,11302,38151,5
2021.03.02,10:00:00,109335,109345,109230,109240,12997,44853,5
2021.03.02,10:01:00,109245,109255,109115,109205,16860,54407,5
2021.03.02,10:02:00,109205,109300,109180,109270,11017,38877,5
2021.03.02,10:03:00,109275,109310,109160,109170,8755,30187,5
2021.03.02,10:04:00,109170,109210,109150,109175,5301,18526,5
2021.03.02,10:05:00,109175,109195,109080,109110,12470,40940,5
2021.03.02,10:06:00,109105,109145,109070,109080,7408,24218,5
2021.03.02,10:07:00,109075,109090,108850,108900,27699,91602,5
2021.03.02,10:08:00,108900,108935,108800,108925,23773,79352,5
2021.03.02,10:09:00,108925,108940,108790,108820,15632,56712,5
2021.03.02,10:10:00,108820,108895,108740,108835,22877,73969,5
2021.03.02,10:11:00,108840,108850,108710,108730,16908,61080,5
2021.03.02,10:12:00,108730,108760,108545,108575,26842,92992,5
2021.03.02,10:13:00,108575,108640,108480,108480,19586,69906,5
2021.03.02,10:14:00,108480,108505,108315,108470,30290,108381,5
2021.03.02,10:15:00,108475,108535,108320,108360,21345,74312,5
2021.03.02,10:16:00,108360,108410,108120,108175,26252,91152,5
2021.03.02,10:17:00,108175,108190,107880,107890,33605,126029,5
2021.03.02,10:18:00,107895,108035,107795,108030,28842,103646,5
2021.03.02,10:19:00,108025,108095,107960,107990,14129,51451,5
2021.03.02,10:20:00,107985,108070,107880,107900,15367,56801,5
2021.03.02,10:21:00,107895,107970,107805,107905,14198,54082,5
2021.03.02,10:22:00,107905,107985,107820,107915,13607,53483,5
2021.03.02,10:23:00,107915,108155,107875,108010,20097,71406,5
2021.03.02,10:24:00,108010,108200,107990,108185,12943,47910,5
2021.03.02,10:25:00,108185,108230,108120,108220,12427,44633,5
2021.03.02,10:26:00,108220,108345,108165,108320,16857,62583,5
2021.03.02,10:27:00,108315,108330,108140,108235,14724,52605,5
2021.03.02,10:28:00,108235,108240,108045,108130,15306,52609,5
2021.03.02,10:29:00,108125,108200,108100,108195,6560,24469,5
2021.03.02,10:30:00,108190,108190,108010,108055,16451,58999,5
2021.03.02,10:31:00,108055,108100,108000,108070,9703,38317,5
2021.03.02,10:32:00,108065,108130,107830,107845,21052,84102,5
2021.03.02,10:33:00,107850,108010,107845,107940,13599,50513,5
2021.03.02,10:34:00,107940,108025,107820,107925,14842,59545,5
2021.03.02,10:35:00,107925,107930,107330,107570,50220,175050,5
2021.03.02,10:36:00,107565,107635,107490,107515,13912,52678,5
2021.03.02,10:37:00,107515,107575,107395,107550,16556,61781,5
2021.03.02,10:38:00,107550,107715,107500,107640,16096,63145,5
2021.03.02,10:39:00,107640,107740,107630,107685,8357,32889,5
2021.03.02,10:40:00,107685,107740,107515,107580,13993,52616,5
2021.03.02,10:41:00,107580,107830,107560,107820,16469,67059,5
2021.03.02,10:42:00,107820,108050,107785,107930,20307,72057,5
2021.03.02,10:43:00,107935,107960,107810,107880,12048,48459,5
2021.03.02,10:44:00,107875,107985,107860,107965,7514,32522,5
2021.03.02,10:45:00,107965,108035,107830,107990,15819,58183,5
2021.03.02,10:46:00,107990,108005,107895,107920,7690,31336,5
2021.03.02,10:47:00,107925,108085,107895,108005,10460,41159,5
2021.03.02,10:48:00,108010,108075,107955,108035,9366,42312,5
2021.03.02,10:49:00,108035,108140,108000,108125,13924,60204,5
2021.03.02,10:50:00,108125,108160,108060,108135,9283,41411,5
2021.03.02,10:51:00,108130,108140,108030,108120,8910,38358,5
2021.03.02,10:52:00,108120,108400,108115,108365,22366,90150,5
2021.03.02,10:53:00,108370,108480,108330,108425,16379,73339,5
2021.03.02,10:54:00,108425,108460,108255,108390,16353,70966,5
2021.03.02,10:55:00,108395,108565,108390,108535,17932,79011,5
2021.03.02,10:56:00,108530,108565,108370,108400,14011,59270,5
2021.03.02,10:57:00,108400,108405,108225,108390,18436,77934,5
2021.03.02,10:58:00,108395,108430,108305,108390,8176,34681,5
2021.03.02,10:59:00,108390,108470,108370,108415,7543,32328,5
2021.03.02,11:00:00,108410,108515,108315,108365,14436,56760,5
2021.03.02,11:01:00,108360,108405,108215,108220,12751,52491,5
2021.03.02,11:02:00,108220,108320,108130,108280,19376,68570,5
2021.03.02,11:03:00,108280,108425,108245,108425,10538,40406,5
2021.03.02,11:04:00,108420,108475,108355,108405,10066,41082,5
2021.03.02,11:05:00,108410,108470,108260,108285,10190,40242,5
2021.03.02,11:06:00,108285,108310,108115,108150,15660,60854,5
2021.03.02,11:07:00,108150,108215,108010,108025,18657,72491,5
2021.03.02,11:08:00,108025,108125,107860,107895,22869,86721,5
2021.03.02,11:09:00,107895,108015,107815,107980,18469,66712,5
2021.03.02,11:10:00,107985,108200,107970,108095,18631,66824,5
2021.03.02,11:11:00,108095,108165,107990,108005,12283,48211,5
2021.03.02,11:12:00,108005,108020,107715,107845,29621,106241,5
2021.03.02,11:13:00,107845,108085,107825,108005,17425,63700,5
2021.03.02,11:14:00,108005,108035,107900,107925,9270,35702,5
2021.03.02,11:15:00,107930,108270,107920,108255,20920,76757,5
2021.03.02,11:16:00,108250,108280,108120,108270,12241,45330,5
2021.03.02,11:17:00,108270,108405,108260,108315,16427,61442,5
2021.03.02,11:18:00,108320,108435,108310,108425,8769,32896,5
2021.03.02,11:19:00,108430,108450,108360,108430,7655,28468,5
2021.03.02,11:20:00,108430,108655,108365,108580,27972,106298,5
2021.03.02,11:21:00,108580,108735,108570,108615,15840,62346,5
2021.03.02,11:22:00,108615,108690,108515,108630,13904,52469,5
2021.03.02,11:23:00,108630,108690,108575,108585,8113,32062,5
2021.03.02,11:24:00,108580,108675,108550,108660,9038,35793,5
2021.03.02,11:25:00,108665,108695,108580,108600,9488,37275,5
2021.03.02,11:26:00,108600,108605,108460,108510,17070,65277,5
2021.03.02,11:27:00,108515,108575,108495,108545,5703,22082,5
2021.03.02,11:28:00,108540,108595,108460,108560,9160,37309,5
2021.03.02,11:29:00,108560,108680,108560,108635,10104,37587,5
2021.03.02,11:30:00,108635,108710,108480,108650,22537,85193,5
2021.03.02,11:31:00,108650,108735,108485,108560,17128,65856,5
2021.03.02,11:32:00,108560,108605,108380,108430,18874,71260,5
2021.03.02,11:33:00,108430,108560,108395,108400,13884,56574,5
2021.03.02,11:34:00,108405,108640,108365,108510,17465,68468,5
2021.03.02,11:35:00,108515,108795,108455,108715,26713,107441,5
2021.03.02,11:36:00,108720,108890,108700,108765,22534,84020,5
2021.03.02,11:37:00,108765,108880,108740,108805,11573,47577,5
2021.03.02,11:38:00,108810,108855,108710,108760,10970,50382,5
2021.03.02,11:39:00,108755,108875,108735,108870,8046,33410,5
2021.03.02,11:40:00,108865,108895,108725,108740,14195,58280,5
2021.03.02,11:41:00,108745,108775,108660,108775,11527,45293,5
2021.03.02,11:42:00,108775,108860,108745,108790,10408,39493,5
2021.03.02,11:43:00,108785,108790,108680,108690,8409,38257,5
2021.03.02,11:44:00,108690,108785,108625,108690,12745,51009,5
2021.03.02,11:45:00,108695,108765,108655,108665,8269,33430,5
2021.03.02,11:46:00,108665,108685,108460,108465,20040,80623,5
2021.03.02,11:47:00,108465,108480,108175,108205,27390,104481,5
2021.03.02,11:48:00,108200,108235,108065,108085,19160,75737,5
2021.03.02,11:49:00,108085,108125,107900,107960,19711,81773,5
2021.03.02,11:50:00,107965,108045,107870,107965,20487,81444,5
2021.03.02,11:51:00,107965,108070,107885,108050,14696,60080,5
